candidate_id,class_name,conf,verdict,split,max_iou_same_class
slipper-0102,slipper,0.4764,reject,train,0.1950
slipper-0103,slipper,0.4781,reject,val,0.0550
slipper-0104,slipper,0.4798,accept,test,0.1367
slipper-0105,slipper,0.4816,reject,train,0.2183
slipper-0106,slipper,0.4833,reject,val,0.0783
slipper-0107,slipper,0.4850,reject,test,0.1600
slipper-0108,slipper,0.4868,reject,train,0.0200
slipper-0109,slipper,0.4885,reject,val,0.1017
slipper-0110,slipper,0.4902,reject,test,0.1833
slipper-0111,slipper,0.4920,reject,train,0.0433
slipper-0112,slipper,0.4937,accept,val,0.1250
slipper-0113,slipper,0.4954,reject,test,0.2067
slipper-0114,slipper,0.4971,reject,train,0.0667
slipper-0115,slipper,0.4989,reject,val,0.1483
slipper-0116,slipper,0.5006,reject,test,0.2300
slipper-0117,slipper,0.5023,accept,train,0.0900
slipper-0118,slipper,0.5041,accept,val,0.1717
slipper-0119,slipper,0.5058,reject,test,0.0317
slipper-0120,slipper,0.5075,accept,train,0.1133
slipper-0121,slipper,0.5092,accept,val,0.1950
slipper-0122,slipper,0.5110,reject,test,0.0550
slipper-0123,slipper,0.5127,accept,train,0.1367
slipper-0124,slipper,0.5144,accept,val,0.2183
slipper-0125,slipper,0.5162,reject,test,0.0783
slipper-0126,slipper,0.5179,accept,train,0.1600
slipper-0127,slipper,0.5196,accept,val,0.0200
slipper-0128,slipper,0.5214,reject,test,0.1017
slipper-0129,slipper,0.5231,accept,train,0.1833
slipper-0130,slipper,0.5248,accept,val,0.0433
slipper-0131,slipper,0.5265,reject,test,0.1250
slipper-0132,slipper,0.5283,accept,train,0.2067
slipper-0133,slipper,0.5300,accept,val,0.0667
slipper-0134,slipper,0.5317,reject,test,0.1483
slipper-0135,slipper,0.5335,accept,train,0.2300
slipper-0136,slipper,0.5352,accept,val,0.0900
slipper-0137,slipper,0.5369,reject,test,0.1717
slipper-0138,slipper,0.5386,accept,train,0.0317
slipper-0139,slipper,0.5404,accept,val,0.1133
slipper-0140,slipper,0.5421,reject,test,0.1950
slipper-0141,slipper,0.5438,accept,train,0.0550
slipper-0142,slipper,0.5456,accept,val,0.1367
slipper-0143,slipper,0.5473,reject,test,0.2183
slipper-0144,slipper,0.5490,accept,train,0.0783
slipper-0145,slipper,0.5508,accept,val,0.1600
slipper-0146,slipper,0.5525,reject,test,0.0200
slipper-0147,slipper,0.5542,accept,train,0.1017
slipper-0148,slipper,0.5559,accept,val,0.1833
slipper-0149,slipper,0.5577,reject,test,0.0433
slipper-0150,slipper,0.5594,accept,train,0.1250
slipper-0151,slipper,0.5611,accept,val,0.2067
slipper-0152,slipper,0.5629,reject,test,0.0667
slipper-0153,slipper,0.5646,accept,train,0.1483
slipper-0154,slipper,0.5663,accept,val,0.2300
slipper-0155,slipper,0.5680,reject,test,0.0900
slipper-0156,slipper,0.5698,accept,train,0.1717
slipper-0157,slipper,0.5715,accept,val,0.0317
slipper-0158,slipper,0.5732,reject,test,0.1133
slipper-0159,slipper,0.5750,accept,train,0.1950
slipper-0160,slipper,0.5767,accept,val,0.0550
slipper-0161,slipper,0.5784,reject,test,0.1367
slipper-0162,slipper,0.5802,accept,train,0.2183
slipper-0163,slipper,0.5819,accept,val,0.0783
slipper-0164,slipper,0.5836,reject,test,0.1600
slipper-0165,slipper,0.5853,accept,train,0.0200
slipper-0166,slipper,0.5871,accept,val,0.1017
slipper-0167,slipper,0.5888,reject,test,0.1833
slipper-0168,slipper,0.5905,accept,train,0.0433
slipper-0169,slipper,0.5923,accept,val,0.1250
slipper-0170,slipper,0.5940,reject,test,0.2067
slipper-0171,slipper,0.5957,accept,train,0.0667
slipper-0172,slipper,0.5974,accept,val,0.1483
slipper-0173,slipper,0.5992,reject,test,0.2300
slipper-0174,slipper,0.6009,accept,train,0.0900
slipper-0175,slipper,0.6026,accept,val,0.1717
slipper-0176,slipper,0.6044,reject,test,0.0317
slipper-0177,slipper,0.6061,accept,train,0.1133
slipper-0178,slipper,0.6078,accept,val,0.1950
slipper-0179,slipper,0.6095,reject,test,0.0550
slipper-0180,slipper,0.6113,accept,train,0.1367
slipper-0181,slipper,0.6130,accept,val,0.2183
slipper-0182,slipper,0.6147,reject,test,0.0783
slipper-0183,slipper,0.6165,accept,train,0.1600
slipper-0184,slipper,0.6182,accept,val,0.0200
slipper-0185,slipper,0.6199,reject,test,0.1017
slipper-0186,slipper,0.6217,accept,train,0.1833
slipper-0187,slipper,0.6234,accept,val,0.0433
slipper-0188,slipper,0.6251,reject,test,0.1250
slipper-0189,slipper,0.6268,accept,train,0.2067
slipper-0190,slipper,0.6286,accept,val,0.0667
slipper-0191,slipper,0.6303,reject,test,0.1483
slipper-0192,slipper,0.6320,accept,train,0.2300
slipper-0193,slipper,0.6338,accept,val,0.0900
slipper-0194,slipper,0.6355,reject,test,0.1717
slipper-0195,slipper,0.6372,accept,train,0.0317
slipper-0196,slipper,0.6389,accept,val,0.1133
slipper-0197,slipper,0.6407,reject,test,0.1950
slipper-0198,slipper,0.6424,accept,train,0.0550
slipper-0199,slipper,0.6441,accept,val,0.1367
slipper-0200,slipper,0.6459,reject,test,0.2183
slipper-0201,slipper,0.6476,accept,train,0.0783
slipper-0202,slipper,0.6493,accept,val,0.1600
slipper-0203,slipper,0.6511,reject,test,0.0200
slipper-0204,slipper,0.6528,accept,train,0.1017
slipper-0205,slipper,0.6545,accept,val,0.1833
slipper-0206,slipper,0.6562,reject,test,0.0433
slipper-0207,slipper,0.6580,accept,train,0.1250
slipper-0208,slipper,0.6597,accept,val,0.2067
slipper-0209,slipper,0.6614,reject,test,0.0667
slipper-0210,slipper,0.6632,accept,train,0.1483
slipper-0211,slipper,0.6649,accept,val,0.2300
slipper-0212,slipper,0.6666,reject,test,0.0900
slipper-0213,slipper,0.6683,accept,train,0.1717
slipper-0214,slipper,0.6701,accept,val,0.0317
slipper-0215,slipper,0.6718,reject,test,0.1133
slipper-0216,slipper,0.6735,accept,train,0.1950
slipper-0217,slipper,0.6753,accept,val,0.0550
slipper-0218,slipper,0.6770,reject,test,0.1367
slipper-0219,slipper,0.6787,accept,train,0.2183
slipper-0220,slipper,0.6805,accept,val,0.0783
slipper-0221,slipper,0.6822,reject,test,0.1600
slipper-0222,slipper,0.6839,accept,train,0.0200
slipper-0223,slipper,0.6856,accept,val,0.1017
slipper-0224,slipper,0.6874,reject,test,0.1833
slipper-0225,slipper,0.6891,accept,train,0.0433
slipper-0226,slipper,0.6908,accept,val,0.1250
slipper-0227,slipper,0.6926,reject,test,0.2067
slipper-0228,slipper,0.6943,accept,train,0.0667
slipper-0229,slipper,0.6960,accept,val,0.1483
slipper-0230,slipper,0.6977,reject,test,0.2300
slipper-0231,slipper,0.6995,accept,train,0.0900
slipper-0232,slipper,0.7012,accept,val,0.1717
slipper-0233,slipper,0.7029,reject,test,0.0317
slipper-0234,slipper,0.7047,accept,train,0.1133
slipper-0235,slipper,0.7064,accept,val,0.1950
slipper-0236,slipper,0.7081,reject,test,0.0550
slipper-0237,slipper,0.7098,accept,train,0.1367
slipper-0238,slipper,0.7116,accept,val,0.2183
slipper-0239,slipper,0.7133,reject,test,0.0783
slipper-0240,slipper,0.7150,accept,train,0.1600
slipper-0241,slipper,0.7168,accept,val,0.0200
slipper-0242,slipper,0.7185,reject,test,0.1017
slipper-0243,slipper,0.7202,accept,train,0.1833
slipper-0244,slipper,0.7220,accept,val,0.0433
slipper-0245,slipper,0.7237,reject,test,0.1250
slipper-0246,slipper,0.7254,accept,train,0.2067
slipper-0247,slipper,0.7271,accept,val,0.0667
slipper-0248,slipper,0.7289,reject,test,0.1483
slipper-0249,slipper,0.7306,accept,train,0.2300
slipper-0250,slipper,0.7323,accept,val,0.0900
slipper-0251,slipper,0.7341,reject,test,0.1717
slipper-0252,slipper,0.7358,accept,train,0.0317
slipper-0253,slipper,0.7375,accept,val,0.1133
slipper-0254,slipper,0.7392,reject,test,0.1950
slipper-0255,slipper,0.7410,accept,train,0.0550
slipper-0256,slipper,0.7427,accept,val,0.1367
slipper-0257,slipper,0.7444,reject,test,0.2183
slipper-0258,slipper,0.7462,accept,train,0.0783
slipper-0259,slipper,0.7479,accept,val,0.1600
slipper-0260,slipper,0.7496,reject,test,0.0200
slipper-0261,slipper,0.7514,accept,train,0.1017
slipper-0262,slipper,0.7531,accept,val,0.1833
slipper-0263,slipper,0.7548,reject,test,0.0433
slipper-0264,slipper,0.7565,accept,train,0.1250
slipper-0265,slipper,0.7583,accept,val,0.2067
slipper-0266,slipper,0.7600,reject,test,0.0667
slipper-0267,slipper,0.7617,accept,train,0.1483
slipper-0268,slipper,0.7635,accept,val,0.2300
slipper-0269,slipper,0.7652,reject,test,0.0900
slipper-0270,slipper,0.7669,accept,train,0.1717
slipper-0271,slipper,0.7686,accept,val,0.0317
slipper-0272,slipper,0.7704,reject,test,0.1133
slipper-0273,slipper,0.7721,accept,train,0.1950
slipper-0274,slipper,0.7738,accept,val,0.0550
slipper-0275,slipper,0.7756,reject,test,0.1367
slipper-0276,slipper,0.7773,accept,train,0.2183
slipper-0277,slipper,0.7790,accept,val,0.0783
slipper-0278,slipper,0.7808,reject,test,0.1600
slipper-0279,slipper,0.7825,accept,train,0.0200
slipper-0280,slipper,0.7842,accept,val,0.1017
slipper-0281,slipper,0.7859,reject,test,0.1833
slipper-0282,slipper,0.7877,accept,train,0.0433
slipper-0283,slipper,0.7894,accept,val,0.1250
slipper-0284,slipper,0.7911,reject,test,0.2067
slipper-0285,slipper,0.7929,accept,train,0.0667
slipper-0286,slipper,0.7946,accept,val,0.1483
slipper-0287,slipper,0.7963,reject,test,0.2300
slipper-0288,slipper,0.7980,accept,train,0.0900
slipper-0289,slipper,0.7998,accept,val,0.1717
slipper-0290,slipper,0.8015,reject,test,0.0317
slipper-0291,slipper,0.8032,accept,train,0.1133
slipper-0292,slipper,0.8050,accept,val,0.1950
slipper-0293,slipper,0.8067,reject,test,0.0550
slipper-0294,slipper,0.8084,accept,train,0.1367
slipper-0295,slipper,0.8102,accept,val,0.2183
slipper-0296,slipper,0.8119,reject,test,0.0783
slipper-0297,slipper,0.8136,accept,train,0.1600
slipper-0298,slipper,0.8153,accept,val,0.0200
slipper-0299,slipper,0.8171,reject,test,0.1017
slipper-0300,slipper,0.8188,accept,train,0.1833
slipper-0301,slipper,0.8205,accept,val,0.0433
slipper-0302,slipper,0.8223,reject,test,0.1250
slipper-0303,slipper,0.8240,accept,train,0.2067
slipper-0304,slipper,0.8257,accept,val,0.0667
slipper-0305,slipper,0.8274,reject,test,0.1483
slipper-0306,slipper,0.8292,accept,train,0.2300
slipper-0307,slipper,0.8309,accept,val,0.0900
slipper-0308,slipper,0.8326,reject,test,0.1717
slipper-0309,slipper,0.8344,accept,train,0.0317
slipper-0310,slipper,0.8361,accept,val,0.1133
slipper-0311,slipper,0.8378,reject,test,0.1950
slipper-0312,slipper,0.8395,accept,train,0.0550
slipper-0313,slipper,0.8413,accept,val,0.1367
slipper-0314,slipper,0.8430,accept,test,0.2183
slipper-0315,slipper,0.8447,accept,train,0.0783
slipper-0316,slipper,0.8465,accept,val,0.1600
slipper-0317,slipper,0.8482,accept,test,0.0200
slipper-0318,slipper,0.8499,accept,train,0.1017
slipper-0319,slipper,0.8517,accept,val,0.1833
slipper-0320,slipper,0.8534,accept,test,0.0433
slipper-0321,slipper,0.8551,accept,train,0.1250
slipper-0322,slipper,0.8568,accept,val,0.2067
slipper-0323,slipper,0.8586,accept,test,0.0667
slipper-0324,slipper,0.8603,accept,train,0.1483
slipper-0325,slipper,0.8620,accept,val,0.2300
slipper-0326,slipper,0.8638,accept,test,0.0900
slipper-0327,slipper,0.8655,accept,train,0.1717
slipper-0328,slipper,0.8672,accept,val,0.0317
slipper-0329,slipper,0.8689,accept,test,0.1133
slipper-0330,slipper,0.8707,accept,train,0.1950
slipper-0331,slipper,0.8724,accept,val,0.0550
slipper-0332,slipper,0.8741,accept,test,0.1367
slipper-0333,slipper,0.8759,accept,train,0.2183
slipper-0334,slipper,0.8776,accept,val,0.0783
slipper-0335,slipper,0.8793,accept,test,0.1600
slipper-0336,slipper,0.8811,accept,train,0.0200
slipper-0337,slipper,0.8828,accept,val,0.1017
slipper-0338,slipper,0.8845,accept,test,0.1833
slipper-0339,slipper,0.8862,accept,train,0.0433
slipper-0340,slipper,0.8880,accept,val,0.1250
slipper-0341,slipper,0.8897,accept,test,0.2067
slipper-0342,slipper,0.8914,accept,train,0.0667
slipper-0343,slipper,0.8932,accept,val,0.1483
slipper-0344,slipper,0.8949,accept,test,0.2300
slipper-0345,slipper,0.8966,accept,train,0.0900
slipper-0346,slipper,0.8983,accept,val,0.1717
slipper-0347,slipper,0.9001,accept,test,0.0317
slipper-0348,slipper,0.9018,accept,train,0.1133
slipper-0349,slipper,0.9035,accept,val,0.1950
slipper-0350,slipper,0.9053,accept,test,0.0550
slipper-0351,slipper,0.9070,accept,train,0.1367
slipper-0352,slipper,0.9087,accept,val,0.2183
slipper-0353,slipper,0.9105,accept,test,0.0783
slipper-0354,slipper,0.9122,accept,train,0.1600
slipper-0355,slipper,0.9139,accept,val,0.0200
slipper-0356,slipper,0.9156,accept,test,0.1017
slipper-0357,slipper,0.9174,accept,train,0.1833
slipper-0358,slipper,0.9191,accept,val,0.0433
slipper-0359,slipper,0.9208,accept,test,0.1250
slipper-0360,slipper,0.9226,accept,train,0.2067
slipper-0361,slipper,0.9243,accept,val,0.0667
slipper-0362,slipper,0.9260,accept,test,0.1483
slipper-0363,slipper,0.9277,accept,train,0.2300
slipper-0364,slipper,0.9295,accept,val,0.0900
slipper-0365,slipper,0.9312,accept,test,0.1717
slipper-0366,slipper,0.9329,accept,train,0.0317
slipper-0367,slipper,0.9347,accept,val,0.1133
slipper-0368,slipper,0.9364,accept,test,0.1950
slipper-0369,slipper,0.9381,accept,train,0.0550
slipper-0370,slipper,0.9398,accept,val,0.1367
slipper-0371,slipper,0.9416,accept,test,0.2183
slipper-0372,slipper,0.9433,accept,train,0.0783
slipper-0373,slipper,0.9450,accept,val,0.1600
slipper-0374,slipper,0.9468,accept,test,0.0200
slipper-0375,slipper,0.9485,accept,train,0.1017
slipper-0376,slipper,0.9502,accept,val,0.1833
slipper-0377,slipper,0.9520,accept,test,0.0433
slipper-0378,slipper,0.9537,accept,train,0.1250
slipper-0379,slipper,0.9554,accept,val,0.2067
slipper-0380,slipper,0.9571,accept,test,0.0667
slipper-0381,slipper,0.9589,accept,train,0.1483
slipper-0382,slipper,0.9606,accept,val,0.2300
slipper-0383,slipper,0.9623,accept,test,0.0900
slipper-0384,slipper,0.9641,accept,train,0.1717
slipper-0385,slipper,0.9658,accept,val,0.0317
slipper-0386,slipper,0.9675,accept,test,0.1133
slipper-0387,slipper,0.9692,accept,train,0.1950
slipper-0388,slipper,0.9710,accept,val,0.0550
slipper-0389,slipper,0.9727,accept,test,0.1367
slipper-0390,slipper,0.9744,accept,train,0.2183
slipper-0391,slipper,0.9762,accept,val,0.0783
slipper-0392,slipper,0.9779,accept,test,0.1600
slipper-0393,slipper,0.9796,accept,train,0.0200
slipper-0394,slipper,0.9814,accept,val,0.1017
slipper-0395,slipper,0.9831,accept,test,0.1833
slipper-0396,slipper,0.9848,accept,train,0.0433
slipper-0397,slipper,0.9865,accept,val,0.1250
slipper-0398,slipper,0.9883,accept,test,0.2067
slipper-0399,slipper,0.9900,accept,train,0.0667
smoking-0000,smoking,0.3000,reject,train,0.0783
smoking-0001,smoking,0.3017,reject,val,0.1600
smoking-0002,smoking,0.3035,reject,test,0.0200
smoking-0003,smoking,0.3052,reject,train,0.1017
smoking-0004,smoking,0.3069,reject,val,0.1833
smoking-0005,smoking,0.3086,reject,test,0.0433
smoking-0006,smoking,0.3104,accept,train,0.1250
smoking-0007,smoking,0.3121,reject,val,0.2067
smoking-0008,smoking,0.3138,reject,test,0.0667
smoking-0009,smoking,0.3156,reject,train,0.1483
smoking-0010,smoking,0.3173,reject,val,0.2300
smoking-0011,smoking,0.3190,reject,test,0.0900
smoking-0012,smoking,0.3208,reject,train,0.1717
smoking-0013,smoking,0.3225,reject,val,0.0317
smoking-0014,smoking,0.3242,accept,test,0.1133
smoking-0015,smoking,0.3259,reject,train,0.1950
smoking-0016,smoking,0.3277,reject,val,0.0550
smoking-0017,smoking,0.3294,reject,test,0.1367
smoking-0018,smoking,0.3311,reject,train,0.2183
smoking-0019,smoking,0.3329,reject,val,0.0783
smoking-0020,smoking,0.3346,reject,test,0.1600
smoking-0021,smoking,0.3363,reject,train,0.0200
smoking-0022,smoking,0.3380,accept,val,0.1017
smoking-0023,smoking,0.3398,reject,test,0.1833
smoking-0024,smoking,0.3415,reject,train,0.0433
smoking-0025,smoking,0.3432,reject,val,0.1250
smoking-0026,smoking,0.3450,reject,test,0.2067
smoking-0027,smoking,0.3467,reject,train,0.0667
smoking-0028,smoking,0.3484,reject,val,0.1483
smoking-0029,smoking,0.3502,reject,test,0.2300
smoking-0030,smoking,0.3519,accept,train,0.0900
smoking-0031,smoking,0.3536,reject,val,0.1717
smoking-0032,smoking,0.3553,reject,test,0.0317
smoking-0033,smoking,0.3571,reject,train,0.1133
smoking-0034,smoking,0.3588,reject,val,0.1950
smoking-0035,smoking,0.3605,reject,test,0.0550
smoking-0036,smoking,0.3623,reject,train,0.1367
smoking-0037,smoking,0.3640,reject,val,0.2183
smoking-0038,smoking,0.3657,accept,test,0.0783
smoking-0039,smoking,0.3674,reject,train,0.1600
smoking-0040,smoking,0.3692,reject,val,0.0200
smoking-0041,smoking,0.3709,reject,test,0.1017
smoking-0042,smoking,0.3726,reject,train,0.1833
smoking-0043,smoking,0.3744,reject,val,0.0433
smoking-0044,smoking,0.3761,reject,test,0.1250
smoking-0045,smoking,0.3778,reject,train,0.2067
smoking-0046,smoking,0.3795,accept,val,0.0667
smoking-0047,smoking,0.3813,reject,test,0.1483
smoking-0048,smoking,0.3830,reject,train,0.2300
smoking-0049,smoking,0.3847,reject,val,0.0900
smoking-0050,smoking,0.3865,reject,test,0.1717
smoking-0051,smoking,0.3882,reject,train,0.0317
smoking-0052,smoking,0.3899,reject,val,0.1133
smoking-0053,smoking,0.3917,reject,test,0.1950
smoking-0054,smoking,0.3934,accept,train,0.0550
smoking-0055,smoking,0.3951,reject,val,0.1367
smoking-0056,smoking,0.3968,reject,test,0.2183
smoking-0057,smoking,0.3986,reject,train,0.0783
smoking-0058,smoking,0.4003,reject,val,0.1600
smoking-0059,smoking,0.4020,reject,test,0.0200
smoking-0060,smoking,0.4038,reject,train,0.1017
smoking-0061,smoking,0.4055,reject,val,0.1833
smoking-0062,smoking,0.4072,accept,test,0.0433
smoking-0063,smoking,0.4089,reject,train,0.1250
smoking-0064,smoking,0.4107,reject,val,0.2067
smoking-0065,smoking,0.4124,reject,test,0.0667
smoking-0066,smoking,0.4141,reject,train,0.1483
smoking-0067,smoking,0.4159,reject,val,0.2300
smoking-0068,smoking,0.4176,reject,test,0.0900
smoking-0069,smoking,0.4193,reject,train,0.1717
smoking-0070,smoking,0.4211,accept,val,0.0317
smoking-0071,smoking,0.4228,reject,test,0.1133
smoking-0072,smoking,0.4245,reject,train,0.1950
smoking-0073,smoking,0.4262,reject,val,0.0550
smoking-0074,smoking,0.4280,reject,test,0.1367
smoking-0075,smoking,0.4297,reject,train,0.2183
smoking-0076,smoking,0.4314,reject,val,0.0783
smoking-0077,smoking,0.4332,reject,test,0.1600
smoking-0078,smoking,0.4349,accept,train,0.0200
smoking-0079,smoking,0.4366,reject,val,0.1017
smoking-0080,smoking,0.4383,reject,test,0.1833
smoking-0081,smoking,0.4401,reject,train,0.0433
smoking-0082,smoking,0.4418,reject,val,0.1250
smoking-0083,smoking,0.4435,reject,test,0.2067
smoking-0084,smoking,0.4453,reject,train,0.0667
smoking-0085,smoking,0.4470,reject,val,0.1483
smoking-0086,smoking,0.4487,accept,test,0.2300
smoking-0087,smoking,0.4505,reject,train,0.0900
smoking-0088,smoking,0.4522,reject,val,0.1717
smoking-0089,smoking,0.4539,reject,test,0.0317
smoking-0090,smoking,0.4556,reject,train,0.1133
smoking-0091,smoking,0.4574,reject,val,0.1950
smoking-0092,smoking,0.4591,reject,test,0.0550
smoking-0093,smoking,0.4608,accept,train,0.1367
smoking-0094,smoking,0.4626,reject,val,0.2183
smoking-0095,smoking,0.4643,accept,test,0.0783
smoking-0096,smoking,0.4660,accept,train,0.1600
smoking-0097,smoking,0.4677,reject,val,0.0200
smoking-0098,smoking,0.4695,accept,test,0.1017
smoking-0099,smoking,0.4712,accept,train,0.1833
smoking-0100,smoking,0.4729,reject,val,0.0433
smoking-0101,smoking,0.4747,accept,test,0.1250
smoking-0102,smoking,0.4764,accept,train,0.2067
smoking-0103,smoking,0.4781,reject,val,0.0667
smoking-0104,smoking,0.4798,accept,test,0.1483
smoking-0105,smoking,0.4816,accept,train,0.2300
smoking-0106,smoking,0.4833,reject,val,0.0900
smoking-0107,smoking,0.4850,accept,test,0.1717
smoking-0108,smoking,0.4868,accept,train,0.0317
smoking-0109,smoking,0.4885,reject,val,0.1133
smoking-0110,smoking,0.4902,accept,test,0.1950
smoking-0111,smoking,0.4920,accept,train,0.0550
smoking-0112,smoking,0.4937,reject,val,0.1367
smoking-0113,smoking,0.4954,accept,test,0.2183
smoking-0114,smoking,0.4971,accept,train,0.0783
smoking-0115,smoking,0.4989,reject,val,0.1600
smoking-0116,smoking,0.5006,accept,test,0.0200
smoking-0117,smoking,0.5023,accept,train,0.1017
smoking-0118,smoking,0.5041,reject,val,0.1833
smoking-0119,smoking,0.5058,accept,test,0.0433
smoking-0120,smoking,0.5075,accept,train,0.1250
smoking-0121,smoking,0.5092,reject,val,0.2067
smoking-0122,smoking,0.5110,accept,test,0.0667
smoking-0123,smoking,0.5127,accept,train,0.1483
smoking-0124,smoking,0.5144,reject,val,0.2300
smoking-0125,smoking,0.5162,accept,test,0.0900
smoking-0126,smoking,0.5179,accept,train,0.1717
smoking-0127,smoking,0.5196,reject,val,0.0317
smoking-0128,smoking,0.5214,accept,test,0.1133
smoking-0129,smoking,0.5231,accept,train,0.1950
smoking-0130,smoking,0.5248,reject,val,0.0550
smoking-0131,smoking,0.5265,accept,test,0.1367
smoking-0132,smoking,0.5283,accept,train,0.2183
smoking-0133,smoking,0.5300,reject,val,0.0783
smoking-0134,smoking,0.5317,accept,test,0.1600
smoking-0135,smoking,0.5335,accept,train,0.0200
smoking-0136,smoking,0.5352,reject,val,0.1017
smoking-0137,smoking,0.5369,accept,test,0.1833
smoking-0138,smoking,0.5386,accept,train,0.0433
smoking-0139,smoking,0.5404,reject,val,0.1250
smoking-0140,smoking,0.5421,accept,test,0.2067
smoking-0141,smoking,0.5438,accept,train,0.0667
smoking-0142,smoking,0.5456,reject,val,0.1483
smoking-0143,smoking,0.5473,accept,test,0.2300
smoking-0144,smoking,0.5490,accept,train,0.0900
smoking-0145,smoking,0.5508,reject,val,0.1717
smoking-0146,smoking,0.5525,accept,test,0.0317
smoking-0147,smoking,0.5542,accept,train,0.1133
smoking-0148,smoking,0.5559,reject,val,0.1950
smoking-0149,smoking,0.5577,accept,test,0.0550
smoking-0150,smoking,0.5594,accept,train,0.1367
smoking-0151,smoking,0.5611,reject,val,0.2183
smoking-0152,smoking,0.5629,accept,test,0.0783
smoking-0153,smoking,0.5646,accept,train,0.1600
smoking-0154,smoking,0.5663,reject,val,0.0200
smoking-0155,smoking,0.5680,accept,test,0.1017
smoking-0156,smoking,0.5698,accept,train,0.1833
smoking-0157,smoking,0.5715,reject,val,0.0433
smoking-0158,smoking,0.5732,accept,test,0.1250
smoking-0159,smoking,0.5750,accept,train,0.2067
smoking-0160,smoking,0.5767,reject,val,0.0667
smoking-0161,smoking,0.5784,accept,test,0.1483
smoking-0162,smoking,0.5802,accept,train,0.2300
smoking-0163,smoking,0.5819,reject,val,0.0900
smoking-0164,smoking,0.5836,accept,test,0.1717
smoking-0165,smoking,0.5853,accept,train,0.0317
smoking-0166,smoking,0.5871,reject,val,0.1133
smoking-0167,smoking,0.5888,accept,test,0.1950
smoking-0168,smoking,0.5905,accept,train,0.0550
smoking-0169,smoking,0.5923,reject,val,0.1367
smoking-0170,smoking,0.5940,accept,test,0.2183
smoking-0171,smoking,0.5957,accept,train,0.0783
smoking-0172,smoking,0.5974,reject,val,0.1600
smoking-0173,smoking,0.5992,accept,test,0.0200
smoking-0174,smoking,0.6009,accept,train,0.1017
smoking-0175,smoking,0.6026,reject,val,0.1833
smoking-0176,smoking,0.6044,accept,test,0.0433
smoking-0177,smoking,0.6061,accept,train,0.1250
smoking-0178,smoking,0.6078,reject,val,0.2067
smoking-0179,smoking,0.6095,accept,test,0.0667
smoking-0180,smoking,0.6113,accept,train,0.1483
smoking-0181,smoking,0.6130,reject,val,0.2300
smoking-0182,smoking,0.6147,accept,test,0.0900
smoking-0183,smoking,0.6165,accept,train,0.1717
smoking-0184,smoking,0.6182,reject,val,0.0317
smoking-0185,smoking,0.6199,accept,test,0.1133
smoking-0186,smoking,0.6217,accept,train,0.1950
smoking-0187,smoking,0.6234,reject,val,0.0550
smoking-0188,smoking,0.6251,accept,test,0.1367
smoking-0189,smoking,0.6268,accept,train,0.2183
smoking-0190,smoking,0.6286,reject,val,0.0783
smoking-0191,smoking,0.6303,accept,test,0.1600
smoking-0192,smoking,0.6320,accept,train,0.0200
smoking-0193,smoking,0.6338,reject,val,0.1017
smoking-0194,smoking,0.6355,accept,test,0.1833
smoking-0195,smoking,0.6372,accept,train,0.0433
smoking-0196,smoking,0.6389,reject,val,0.1250
smoking-0197,smoking,0.6407,accept,test,0.2067
smoking-0198,smoking,0.6424,accept,train,0.0667
smoking-0199,smoking,0.6441,reject,val,0.1483
smoking-0200,smoking,0.6459,accept,test,0.2300
smoking-0201,smoking,0.6476,accept,train,0.0900
smoking-0202,smoking,0.6493,reject,val,0.1717
smoking-0203,smoking,0.6511,accept,test,0.0317
smoking-0204,smoking,0.6528,accept,train,0.1133
smoking-0205,smoking,0.6545,reject,val,0.1950
smoking-0206,smoking,0.6562,accept,test,0.0550
smoking-0207,smoking,0.6580,accept,train,0.1367
smoking-0208,smoking,0.6597,reject,val,0.2183
smoking-0209,smoking,0.6614,accept,test,0.0783
smoking-0210,smoking,0.6632,accept,train,0.1600
smoking-0211,smoking,0.6649,reject,val,0.0200
smoking-0212,smoking,0.6666,accept,test,0.1017
smoking-0213,smoking,0.6683,accept,train,0.1833
smoking-0214,smoking,0.6701,reject,val,0.0433
smoking-0215,smoking,0.6718,accept,test,0.1250
smoking-0216,smoking,0.6735,accept,train,0.2067
smoking-0217,smoking,0.6753,reject,val,0.0667
smoking-0218,smoking,0.6770,accept,test,0.1483
smoking-0219,smoking,0.6787,accept,train,0.2300
smoking-0220,smoking,0.6805,reject,val,0.0900
smoking-0221,smoking,0.6822,accept,test,0.1717
smoking-0222,smoking,0.6839,accept,train,0.0317
smoking-0223,smoking,0.6856,reject,val,0.1133
smoking-0224,smoking,0.6874,accept,test,0.1950
smoking-0225,smoking,0.6891,accept,train,0.0550
smoking-0226,smoking,0.6908,reject,val,0.1367
smoking-0227,smoking,0.6926,accept,test,0.2183
smoking-0228,smoking,0.6943,accept,train,0.0783
smoking-0229,smoking,0.6960,reject,val,0.1600
smoking-0230,smoking,0.6977,accept,test,0.0200
smoking-0231,smoking,0.6995,accept,train,0.1017
smoking-0232,smoking,0.7012,reject,val,0.1833
smoking-0233,smoking,0.7029,accept,test,0.0433
smoking-0234,smoking,0.7047,accept,train,0.1250
smoking-0235,smoking,0.7064,reject,val,0.2067
smoking-0236,smoking,0.7081,accept,test,0.0667
smoking-0237,smoking,0.7098,accept,train,0.1483
smoking-0238,smoking,0.7116,reject,val,0.2300
